CHROM,sw_Str,834927.AvgLD,834931.AvgLD,sSNP,toatalSNP,sSNP/totalSNP,smthedRatio
4,180001,0,0,0,0,0.09090909090909091,0.09090909090909093
4,190001,0,0,0,0,0.09090909090909091,0.09090909090909093
4,200001,0,0,0,0,0.09090909090909091,0.09090909090909091
4,210001,0,0,0,0,0.09090909090909091,0.09090909090909091
4,220001,0,0,0,0,0.09090909090909091,0.09090909090909091
4,230001,0,0,0,0,0.09090909090909091,0.09090909090909091
4,240001,0,0,0,0,0.09090909090909091,0.09090909090909091
4,250001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,260001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,270001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,280001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,290001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,300001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,310001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,320001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,330001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,340001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,350001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,360001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,370001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,380001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,390001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,400001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,410001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,420001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,430001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,440001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,450001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,460001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,470001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,480001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,490001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,500001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,510001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,520001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,530001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,540001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,550001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,560001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,570001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,580001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,590001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,600001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,610001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,620001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,630001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,640001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,650001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,660001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,670001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,680001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,690001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,700001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,710001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,720001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,730001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,740001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,750001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,760001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,770001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,780001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,790001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,800001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,810001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,820001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,830001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,840001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,850001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,860001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,870001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,880001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,890001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,900001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,910001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,920001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,930001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,940001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,950001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,960001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,970001,0,0,0,0,0.09090909090909091,0.09090909090908031
4,980001,0,0,0,0,0.09090909090909091,0.09037096828438726
4,990001,0,0,0,0,0.09090909090909091,0.09029315153228704
4,1000001,0,0,0,0,0.09090909090909091,0.09027208905960685
4,1010001,0,0,0,0,0.09090909090909091,0.09055810358251881
4,1020001,0,0,0,0,0.09090909090909091,0.09091406508267547
4,1030001,0,0,0,0,0.09090909090909091,0.09124538296415877
4,1040001,0,0,0,0,0.09090909090909091,0.09164348488651017
4,1050001,0,0,0,0,0.09090909090909091,0.09198497543792822
4,1060001,0,0,0,0,0.09090909090909091,0.09276805045296482
4,1070001,0,0,0,0,0.09090909090909091,0.09338681032844656
4,1080001,0,0,0,0,0.09090909090909091,0.09384135986113198
4,1090001,0,0,0,0,0.09090909090909091,0.09412017431765687
4,1100001,0,0,0,0,0.09090909090909091,0.09423119454086684
4,1110001,0,0,0,0,0.09090909090909091,0.09418433708236251
4,1120001,0,0,0,0,0.09090909090909091,0.09399690039501646
4,1130001,0,0,0,0,0.09090909090909091,0.09366265033781879
4,1140001,0,0,0,0,0.09090909090909091,0.09319737175494261
4,1150001,0,0,0,0,0.09090909090909091,0.09260361833313316
4,1160001,0,0,0,0,0.09090909090909091,0.09173812836917256
4,1170001,0,0,0,0,0.09090909090909091,0.09078300643444015
4,1180001,0,0,0,0,0.09090909090909091,0.0898805912082915
4,1190001,0,0,0,0,0.09090909090909091,0.08876480731389766
4,1200001,0,0,0,0,0.09090909090909091,0.08758169182442087
4,1210001,0,0,0,0,0.09090909090909091,0.08633826941937275
4,1220001,37,37,7,77,0.09090909090909091,0.08507677843447409
4,1230001,39,36,17,153,0.1111111111111111,0.08376169371465035
4,1240001,39,37,20,204,0.09803921568627451,0.08240033937526531
4,1250001,38,36,21,216,0.09722222222222222,0.08100370585793462
4,1260001,38,35,21,242,0.08677685950413223,0.07957979482705138
4,1270001,38,35,21,253,0.08300395256916997,0.07813106146823227
4,1280001,38,35,21,256,0.08203125,0.07666415076078695
4,1290001,40,38,21,271,0.07749077490774908,0.07522458419127591
4,1300001,41,36,28,365,0.07671232876712329,0.07361130170116074
4,1310001,43,40,41,717,0.05718270571827057,0.07196211847450176
4,1320001,43,41,42,744,0.056451612903225805,0.07029117746666085
4,1330001,43,40,42,752,0.05585106382978723,0.06858278972444964
4,1340001,43,40,42,752,0.05585106382978723,0.06699762107855525
4,1350001,43,40,42,752,0.05585106382978723,0.06556025671127333
4,1360001,43,40,42,753,0.055776892430278883,0.06421406957974975
4,1370001,43,41,42,759,0.05533596837944664,0.0629312791796872
4,1380001,43,41,42,759,0.05533596837944664,0.0617536881211926
4,1390001,43,40,42,763,0.05504587155963303,0.060626578640091314
4,1400001,43,40,42,765,0.054901960784313725,0.05965944596869048
4,1410001,44,41,47,778,0.060411311053984576,0.058736339229751425
4,1420001,46,44,54,892,0.06053811659192825,0.05797470830267322
4,1430001,45,43,60,1079,0.05560704355885079,0.057305720779869174
4,1440001,46,44,69,1152,0.059895833333333336,0.056790331829106366
4,1450001,46,44,69,1152,0.059895833333333336,0.056441519306444546
4,1460001,46,44,69,1152,0.059895833333333336,0.05623011616394032
4,1470001,46,44,69,1178,0.05857385398981324,0.05623132297474065
4,1480001,46,44,69,1178,0.05857385398981324,0.05642144598015869
4,1490001,46,44,69,1178,0.05857385398981324,0.057446104081508416
4,1500001,46,45,71,1215,0.05843621399176955,0.0583490100398852
4,1510001,46,45,71,1219,0.05824446267432322,0.0594570598513781
4,1520001,46,45,71,1220,0.05819672131147541,0.06047682187722164
4,1530001,46,45,73,1255,0.05816733067729084,0.06155372576017572
4,1540001,46,45,77,1358,0.05670103092783505,0.06258947413057613
4,1550001,47,47,92,1466,0.06275579809004093,0.06360014132749325
4,1560001,48,47,100,1534,0.0651890482398957,0.06474812282008184
4,1570001,48,49,112,1651,0.06783767413688674,0.06544083046606944
4,1580001,49,50,123,1712,0.07184579439252337,0.06613973267786838
4,1590001,49,50,132,1863,0.07085346215780998,0.06680779629846839
4,1600001,49,49,132,1916,0.06889352818371608,0.06748635616981104
4,1610001,49,49,132,1918,0.06882168925964546,0.06819170706170731
4,1620001,48,48,140,2001,0.06996501749125437,0.06892779895997919
4,1630001,48,48,140,2001,0.06996501749125437,0.06965069653601616
4,1640001,49,49,161,2230,0.07219730941704036,0.07037386931619603
4,1650001,49,49,163,2297,0.07096212451023073,0.07107402871949055
4,1660001,49,50,178,2406,0.0739817123857024,0.07175029386904713
4,1670001,49,50,179,2439,0.07339073390733908,0.07257443855422402
4,1680001,49,50,191,2533,0.07540465850769838,0.07339824470498202
4,1690001,49,50,195,2576,0.07569875776397515,0.07408162164368637
4,1700001,49,50,195,2576,0.07569875776397515,0.07485046029956265
4,1710001,49,50,208,2704,0.07692307692307693,0.07556189453454223
4,1720001,49,49,211,2787,0.0757086472909939,0.07624385418519
4,1730001,49,49,211,2804,0.07524964336661912,0.07685232249840969
4,1740001,49,49,211,2807,0.0751692198076238,0.07742060173760507
4,1750001,49,49,211,2807,0.0751692198076238,0.07792736840614678
4,1760001,49,49,211,2807,0.0751692198076238,0.0784167493897509
4,1770001,48,49,211,2833,0.07447935051182492,0.078853266958256
4,1780001,48,49,211,2846,0.0741391426563598,0.07916865363033966
4,1790001,48,48,240,2997,0.08008008008008008,0.07943295325869433
4,1800001,49,50,259,3152,0.08217005076142132,0.0795696384105259
4,1810001,49,50,259,3152,0.08217005076142132,0.07978311046777671
4,1820001,49,50,261,3207,0.0813844714686623,0.0800116726684053
4,1830001,49,50,265,3250,0.08153846153846153,0.08027204443012721
4,1840001,49,49,273,3293,0.08290312784694807,0.08064776824573401
4,1850001,49,50,283,3394,0.08338243959929287,0.08097227736839549
4,1860001,49,51,292,3513,0.08311984059208653,0.08120859745570987
4,1870001,50,51,294,3571,0.08232987958555027,0.0813971758865987
4,1880001,50,51,294,3571,0.08232987958555027,0.08158377347506579
4,1890001,49,51,295,3596,0.08203559510567297,0.08171443652213567
4,1900001,49,51,296,3611,0.08197175297701467,0.08187116396654955
4,1910001,49,51,296,3618,0.08181315644002211,0.08196180936336259
4,1920001,49,51,296,3619,0.08179054987565626,0.08205816040205477
4,1930001,49,51,296,3619,0.08179054987565626,0.08209808960015312
4,1940001,49,51,296,3666,0.08074195308237861,0.08216512768113567
4,1950001,49,51,302,3732,0.08092175777063237,0.08221512099652559
4,1960001,49,51,311,3791,0.08203640200474809,0.08223350262610178
4,1970001,49,51,314,3822,0.08215593929879644,0.08225189170420671
4,1980001,49,51,314,3822,0.08215593929879644,0.0821994532622264
4,1990001,49,51,314,3828,0.08202716823406478,0.08211300547413941
4,2000001,49,51,319,3868,0.08247156153050672,0.08199816429636789
4,2010001,49,50,319,3939,0.08098502157908098,0.08186450510474942
4,2020001,49,50,320,3989,0.08022060666833793,0.08167319517387638
4,2030001,49,50,329,4022,0.08180009945300845,0.08141088864737882
4,2040001,48,49,333,4116,0.08090379008746355,0.08107197684085107
4,2050001,48,50,337,4174,0.08073790129372305,0.08081142926649594
4,2060001,48,50,343,4209,0.0814920408648135,0.08057573471382654
4,2070001,48,50,343,4210,0.08147268408551069,0.08034662091870765
4,2080001,48,50,343,4210,0.08147268408551069,0.0800888968026451
4,2090001,48,49,344,4276,0.08044901777362021,0.07984154303850285
4,2100001,48,49,344,4291,0.08016779305523188,0.07964422722671763
4,2110001,48,49,346,4339,0.07974187600829684,0.07946807042833023
4,2120001,48,49,346,4353,0.07948541235929245,0.07930918431395974
4,2130001,48,49,347,4402,0.07882780554293503,0.07915590481482561
4,2140001,48,49,349,4427,0.07883442511859047,0.07901318090974335
4,2150001,48,49,350,4464,0.07840501792114696,0.07888242181164017
4,2160001,47,48,350,4513,0.07755373365832041,0.07875003638317463
4,2170001,47,48,359,4563,0.07867630944554022,0.078557119184374
4,2180001,47,48,365,4644,0.07859603789836347,0.07838005508015952
4,2190001,47,48,365,4658,0.07835981107771575,0.07814091195275111
4,2200001,47,48,368,4715,0.07804878048780488,0.07786584031851818
4,2210001,48,49,373,4788,0.0779030910609858,0.07763899483461273
4,2220001,48,49,381,4884,0.07800982800982802,0.07749059340732864
4,2230001,48,50,392,5020,0.07808764940239044,0.07739067600807956
4,2240001,48,49,395,5101,0.07743579690256812,0.07734222580418873
4,2250001,48,49,397,5171,0.0767743183136724,0.07727491514652104
4,2260001,48,49,397,5246,0.07567670606176134,0.07723159143687111
4,2270001,48,49,403,5317,0.07579462102689487,0.07721001103207346
4,2280001,48,49,407,5384,0.07559435364041604,0.07723489921818368
4,2290001,48,49,410,5407,0.07582763084889957,0.07736274231433152
4,2300001,49,50,427,5485,0.07784867821330903,0.07752817066216683
4,2310001,49,50,446,5650,0.07893805309734513,0.07774080470799982
4,2320001,49,51,448,5679,0.07888712801549569,0.07803272171594332
4,2330001,49,50,454,5731,0.07921828651195253,0.07836805653648857
4,2340001,49,50,454,5736,0.07914923291492329,0.07874707195106354
4,2350001,49,50,455,5752,0.07910292072322671,0.07914760059789425
4,2360001,49,50,457,5757,0.0793816223727636,0.07957301016802705
4,2370001,49,50,458,5790,0.07910189982728842,0.08001083750920909
4,2380001,49,50,461,5870,0.07853492333901192,0.08046125059233035
4,2390001,49,50,461,5874,0.07848144364998298,0.08089953824337337
4,2400001,49,50,463,5933,0.078038092027642,0.08135349001923461
4,2410001,49,51,473,6044,0.07825943084050298,0.08181380447588137
4,2420001,50,52,507,6287,0.0806425958326706,0.08226203134899661
4,2430001,50,52,519,6422,0.08081594518841483,0.08276148936473472
4,2440001,50,52,549,6537,0.08398347865993575,0.08324685453871954
4,2450001,50,53,576,6732,0.0855614973262032,0.08374716527108564
4,2460001,50,53,576,6733,0.08554878954403683,0.0842396796041668
4,2470001,50,53,576,6734,0.08553608553608553,0.0847238219721402
4,2480001,50,53,577,6737,0.08564643016179309,0.0851952663602026
4,2490001,50,53,577,6747,0.0855194901437676,0.0856485433995957
4,2500001,50,53,597,6798,0.08781994704324801,0.08605488618218646
4,2510001,50,53,612,6828,0.08963093145869948,0.0864096874697016
4,2520001,50,53,612,6830,0.08960468521229868,0.08670220828635879
4,2530001,51,53,614,6889,0.08912759471621426,0.08695408063451646
4,2540001,51,53,614,6896,0.08903712296983758,0.08714512799518401
4,2550001,51,53,617,6960,0.08864942528735632,0.08730926582313754
4,2560001,51,53,620,7010,0.0884450784593438,0.08748631889389342
4,2570001,51,53,621,7056,0.08801020408163265,0.08764936516180583
4,2580001,51,53,623,7080,0.08799435028248588,0.08777087242935691
4,2590001,51,53,625,7108,0.08792909397861565,0.08784942401201351
4,2600001,51,54,626,7164,0.08738135120044668,0.08787369904819899
4,2610001,51,54,626,7178,0.08721092226246865,0.08784375862920077
4,2620001,51,54,626,7181,0.08717448823283665,0.08777465245340113
4,2630001,51,54,626,7181,0.08717448823283665,0.08767482514282002
4,2640001,51,54,631,7212,0.08749306711037161,0.08749530149027951
4,2650001,51,54,635,7263,0.08742943687181605,0.08725249435875311
4,2660001,51,54,638,7325,0.08709897610921502,0.08692977333950844
4,2670001,51,54,640,7381,0.08670911800569028,0.08657827017865816
4,2680001,51,54,643,7477,0.08599705764343989,0.08623917368926018
4,2690001,51,54,652,7555,0.08630046326935804,0.0858444154451967
4,2700001,51,54,652,7643,0.08530681669501505,0.08550527375006112
4,2710001,51,54,653,7705,0.08475016223231668,0.08517860977813524
4,2720001,51,53,653,7758,0.08417117813869554,0.08481807415615768
4,2730001,51,53,661,7883,0.08385132563744767,0.08443116063316898
4,2740001,51,53,665,7954,0.08360573296454614,0.0840201153632834
4,2750001,51,53,667,7991,0.08346890251532975,0.08358688882687705
4,2760001,51,53,668,8022,0.08327100473697333,0.08319849418328272
4,2770001,51,54,668,8077,0.08270397424786431,0.0828578663035531
4,2780001,51,54,672,8157,0.08238322912835601,0.08253280227676306
4,2790001,51,54,672,8162,0.0823327615780446,0.08220290764348186
4,2800001,51,54,672,8253,0.08142493638676845,0.08187063125035701
4,2810001,51,53,678,8370,0.08100358422939068,0.08152596354065864
4,2820001,50,53,680,8418,0.08077928248990258,0.08117100257977533
4,2830001,50,53,681,8473,0.08037294936858255,0.08081305006785201
4,2840001,50,53,681,8473,0.08037294936858255,0.08046193685822893
4,2850001,50,53,681,8473,0.08037294936858255,0.08012304159570684
4,2860001,50,53,681,8473,0.08037294936858255,0.07978793905426015
4,2870001,51,54,685,8543,0.08018260564204611,0.07945836833493027
4,2880001,51,54,685,8670,0.0790080738177624,0.07913514406037994
4,2890001,51,54,685,8670,0.0790080738177624,0.07881908085326264
4,2900001,51,54,685,8683,0.07888978463664632,0.07851099333623178
4,2910001,51,54,685,8684,0.07888070013818517,0.07821169613194083
4,2920001,50,54,685,8821,0.07765559460378642,0.07792200386304324
4,2930001,51,54,690,8926,0.07730226305175891,0.07764273115219243
4,2940001,51,54,692,8954,0.07728389546571365,0.07737469262204187
4,2950001,51,54,692,9011,0.07679502829874597,0.07711870289524499
4,2960001,50,53,692,9030,0.07663344407530454,0.07687557659445524
4,2970001,50,53,693,9040,0.07665929203539823,0.07664612834232606
4,2980001,50,53,694,9074,0.07648225699801631,0.07643117276151092
4,2990001,50,53,694,9083,0.0764064736320599,0.07623152447466322
4,3000001,50,53,694,9125,0.07605479452054795,0.07604799810443645
4,3010001,50,53,698,9170,0.07611777535441658,0.07588140827348402
4,3020001,50,53,700,9200,0.07608695652173914,0.07573256960445941
4,3030001,50,53,701,9281,0.07553065402435083,0.07560229672001605
4,3040001,50,54,702,9337,0.07518474884866659,0.07549140424280737
4,3050001,50,54,704,9367,0.0751574677057756,0.07540070679548683
4,3060001,50,54,707,9397,0.07523677769500904,0.07533101900070788
4,3070001,50,54,714,9456,0.07550761421319797,0.07528315548112395
4,3080001,50,54,714,9476,0.07534824820599409,0.07525793085938849
4,3090001,50,54,714,9481,0.07530851176036284,0.07525615975815496
4,3100001,50,54,714,9507,0.07510255601136005,0.07527865680007678
